distance_km,weather_risk_score,traffic_risk_score,congestion_score,disruptions_count,priority,current_eta_minutes,is_delayed,actual_delay_min,delay_probability,risk_level
103.3,0.3544,0.0875,0.5023,1,high,178.4,1,74.6,0.463,medium
383.3,0.1136,0.6037,0.2409,0,low,446.9,1,87.1,0.3715,medium
126.2,0.3672,0.2348,0.3292,0,critical,191.8,1,61.8,0.3961,medium
414.2,0.1322,0.4837,0.2421,5,low,658.1,1,298.3,0.7203,high
245.1,0.2427,0.5915,0.1874,3,high,403.8,1,159.8,0.523,medium
219.4,0.0947,0.2876,0.4806,1,low,348.6,1,102.9,0.3954,medium
416.2,0.5055,0.6515,0.4585,2,medium,527.8,1,209.7,0.6453,high
448.2,0.4444,0.6616,0.2662,0,medium,593.0,0,0.0,0.4522,medium
629.4,0.2426,0.7627,0.1949,0,high,1057.2,1,251.1,0.539,medium
198.0,0.2105,0.1794,0.4215,0,medium,267.4,1,26.3,0.2596,low
293.1,0.1172,0.7349,0.4502,1,high,450.5,0,0.0,0.441,medium
197.8,0.5824,0.4317,0.0595,0,medium,235.1,0,0.0,0.2285,low
332.3,0.3531,0.7275,0.1866,3,critical,462.8,0,0.0,0.5404,medium
180.2,0.2566,0.366,0.1563,1,high,228.4,0,0.0,0.4789,medium
226.9,0.6708,0.4274,0.8314,1,medium,355.5,1,117.8,0.4802,medium
227.6,0.0757,0.4767,0.1795,1,medium,352.4,0,0.0,0.1346,low
361.7,0.3538,0.3081,0.3521,0,medium,644.0,1,117.7,0.3548,medium
299.4,0.2077,0.306,0.4702,0,critical,361.0,0,0.0,0.5074,medium
415.3,0.1786,0.5051,0.1763,3,low,729.0,0,0.0,0.4807,medium
278.8,0.3013,0.5134,0.3514,2,low,321.0,1,144.9,0.5058,medium
205.0,0.5395,0.2228,0.3769,0,medium,331.0,1,60.3,0.2824,low
338.4,0.1982,0.3565,0.478,2,high,442.1,0,0.0,0.6035,high
164.7,0.3012,0.3279,0.1193,0,high,283.4,1,68.4,0.431,medium
432.7,0.3416,0.3417,0.1907,3,low,758.8,1,230.1,0.552,medium
248.3,0.1125,0.3662,0.214,1,critical,285.8,0,0.0,0.3191,low
341.4,0.3374,0.5998,0.2093,2,medium,413.8,1,189.8,0.6574,high
344.8,0.3978,0.298,0.3606,2,high,606.1,0,0.0,0.5249,medium
846.4,0.1205,0.3913,0.3998,0,low,1394.5,0,0.0,0.2918,low
383.0,0.1845,0.3689,0.3098,1,critical,468.5,0,0.0,0.4099,medium
313.4,0.2793,0.5096,0.4692,0,high,401.3,0,0.0,0.333,low
190.6,0.0739,0.2264,0.1823,2,medium,225.6,1,101.9,0.4547,medium
503.5,0.2202,0.5864,0.4512,0,low,575.2,0,0.0,0.3181,low
250.7,0.2086,0.5174,0.6068,0,high,432.9,0,0.0,0.3841,medium
110.9,0.285,0.2505,0.17,3,critical,167.1,1,103.5,0.4271,medium
263.3,0.4717,0.1046,0.2408,1,medium,383.0,0,0.0,0.3185,low
338.5,0.1495,0.3151,0.271,0,high,463.7,0,0.0,0.3928,medium
175.6,0.132,0.1409,0.3058,1,critical,274.3,0,0.0,0.3372,low
276.8,0.3389,0.1496,0.1755,0,medium,442.5,0,0.0,0.3516,medium
285.3,0.468,0.2355,0.287,1,medium,408.6,0,0.0,0.5312,medium
288.2,0.1624,0.6844,0.34,0,medium,418.3,0,0.0,0.4132,medium
666.8,0.0507,0.4856,0.2737,2,low,1058.1,0,0.0,0.3595,medium
127.4,0.1951,0.5971,0.1433,1,medium,209.3,0,0.0,0.254,low
1121.0,0.3949,0.5685,0.2772,2,high,1831.0,1,557.2,0.7295,high
292.6,0.0862,0.241,0.3278,0,low,454.8,1,60.4,0.2223,low
435.8,0.3719,0.7037,0.279,2,medium,554.2,1,181.5,0.4731,medium
324.8,0.2692,0.1719,0.1442,0,medium,375.3,0,0.0,0.2827,low
97.3,0.4565,0.4592,0.551,4,low,111.3,1,145.4,0.7493,high
150.4,0.5516,0.5313,0.3721,0,medium,220.4,1,68.5,0.5492,medium
212.6,0.3268,0.5317,0.2355,2,low,380.6,0,0.0,0.3877,medium
570.2,0.4951,0.3673,0.2913,0,medium,743.7,1,136.8,0.3832,medium
121.5,0.3007,0.2854,0.2928,0,critical,185.7,0,0.0,0.2064,low
171.4,0.0767,0.3773,0.366,0,low,297.4,0,0.0,0.1602,low
332.7,0.0994,0.6449,0.1956,0,medium,432.9,1,62.8,0.3787,medium
406.4,0.3788,0.5884,0.0761,1,high,565.1,0,0.0,0.41,medium
398.5,0.0761,0.2911,0.1314,0,medium,558.4,0,0.0,0.1304,low
157.7,0.4108,0.3671,0.0534,4,high,237.5,1,170.9,0.5724,medium
105.8,0.2373,0.2683,0.1628,0,medium,129.9,0,0.0,0.1136,low
424.3,0.1544,0.3794,0.5651,0,medium,510.2,0,0.0,0.3442,low
758.6,0.2622,0.2847,0.2097,0,low,856.2,0,0.0,0.3247,low
238.8,0.0709,0.8172,0.2483,0,medium,343.0,0,0.0,0.3292,low
142.0,0.2167,0.4449,0.3311,1,critical,202.5,0,0.0,0.3424,low
226.0,0.1763,0.1179,0.2786,3,low,402.1,1,144.0,0.4064,medium
386.1,0.3064,0.2723,0.1463,0,medium,477.4,1,65.8,0.3022,low
256.8,0.3358,0.6166,0.1023,2,medium,330.4,0,0.0,0.6807,high
746.0,0.4207,0.4104,0.0424,2,medium,906.1,1,223.8,0.5844,medium
545.2,0.5012,0.3919,0.3539,0,low,667.9,0,0.0,0.3336,low
336.9,0.0935,0.5312,0.119,0,low,441.5,0,0.0,0.2173,low
83.9,0.2318,0.1977,0.3137,0,medium,150.9,0,0.0,0.1275,low
190.6,0.2472,0.3594,0.1961,3,medium,222.3,1,160.6,0.5364,medium
209.3,0.0929,0.3937,0.087,0,low,292.4,0,0.0,0.2719,low
184.0,0.1167,0.6995,0.0395,1,critical,312.5,0,0.0,0.3852,medium
338.3,0.0818,0.4393,0.1939,1,low,422.3,0,0.0,0.2054,low
342.9,0.4393,0.5816,0.2108,3,medium,579.5,1,222.5,0.6308,high
100.7,0.314,0.307,0.6043,0,medium,170.7,1,48.9,0.3226,low
504.2,0.2731,0.3751,0.2088,3,high,616.8,1,171.2,0.3789,medium
302.0,0.3408,0.5542,0.4763,0,medium,508.6,0,0.0,0.3849,medium
377.1,0.1501,0.4322,0.4526,0,medium,452.3,0,0.0,0.4522,medium
485.0,0.339,0.1154,0.2329,2,critical,625.7,0,0.0,0.4701,medium
181.5,0.0994,0.4021,0.2846,0,medium,284.1,0,0.0,0.3066,low
677.4,0.6388,0.045,0.1043,1,low,1011.6,0,0.0,0.3605,medium
272.6,0.1575,0.259,0.341,4,high,382.6,0,0.0,0.3089,low
798.8,0.5549,0.2521,0.22,0,high,1176.6,1,161.8,0.3833,medium
167.2,0.3011,0.5783,0.1186,0,medium,232.2,1,60.3,0.2652,low
761.2,0.7068,0.1086,0.1552,1,medium,1242.0,0,0.0,0.5714,medium
166.1,0.1988,0.1256,0.368,0,high,260.0,0,0.0,0.2765,low
1566.7,0.1767,0.7025,0.6113,1,critical,2616.6,0,0.0,0.6479,high
161.0,0.0371,0.4672,0.4893,2,medium,289.1,1,133.5,0.5157,medium
593.9,0.358,0.3239,0.6776,0,high,1065.6,1,184.7,0.4111,medium
236.1,0.2537,0.2441,0.5054,1,high,274.4,1,90.5,0.5342,medium
475.7,0.4024,0.4351,0.2914,1,high,777.5,1,152.8,0.411,medium
291.1,0.3502,0.4951,0.3659,2,low,383.6,0,0.0,0.5936,medium
147.0,0.458,0.1846,0.4772,0,medium,245.5,0,0.0,0.3167,low
50.0,0.0984,0.3021,0.1888,0,medium,84.5,0,0.0,0.3197,low
1525.3,0.1252,0.6914,0.1784,2,medium,2187.1,1,616.0,0.7364,high
313.4,0.483,0.4875,0.154,0,low,555.6,0,0.0,0.3806,medium
50.0,0.346,0.5828,0.3459,0,low,88.3,0,0.0,0.3153,low
363.8,0.5985,0.3926,0.3299,3,critical,518.4,0,0.0,0.5716,medium
467.9,0.4544,0.5502,0.2007,1,medium,647.1,0,0.0,0.445,medium
187.8,0.1661,0.2587,0.0601,0,low,240.9,0,0.0,0.0127,low
188.6,0.1663,0.348,0.4289,0,medium,238.4,0,0.0,0.3345,low
295.0,0.3327,0.3879,0.1134,3,critical,396.9,1,180.8,0.7579,high
653.1,0.2108,0.0849,0.2727,0,medium,1082.8,1,78.5,0.1455,low
318.9,0.2715,0.4146,0.3612,3,high,483.9,1,208.3,0.7081,high
773.6,0.125,0.1782,0.1931,0,medium,933.7,1,110.9,0.3714,medium
623.5,0.2429,0.2649,0.6034,0,medium,1086.2,0,0.0,0.2869,low
257.6,0.2384,0.2243,0.2848,1,low,374.7,0,0.0,0.3862,medium
107.7,0.2108,0.4709,0.248,0,medium,150.7,0,0.0,0.2669,low
257.9,0.1573,0.5243,0.229,1,medium,345.4,0,0.0,0.3317,low
420.8,0.1336,0.4872,0.5359,0,critical,611.2,0,0.0,0.4226,medium
310.7,0.5211,0.2617,0.3388,0,low,537.6,0,0.0,0.5108,medium
451.4,0.3785,0.3924,0.3671,0,high,617.0,0,0.0,0.4519,medium
523.9,0.1319,0.272,0.0803,3,high,673.7,1,243.7,0.6699,high
422.0,0.0984,0.3116,0.4051,1,medium,729.5,1,146.1,0.3726,medium
249.9,0.2063,0.3263,0.2608,0,medium,302.7,0,0.0,0.2408,low
419.0,0.2786,0.6002,0.3808,4,low,612.1,1,257.4,0.6924,high
1278.0,0.5022,0.5671,0.5943,0,medium,2213.9,0,0.0,0.5687,medium
113.5,0.5658,0.2008,0.0211,2,high,162.7,1,90.1,0.4638,medium
410.2,0.4008,0.2321,0.4796,5,high,603.8,1,308.5,0.8438,critical
983.2,0.6307,0.6053,0.1546,1,medium,1224.0,1,296.9,0.5902,medium
139.3,0.3039,0.4536,0.499,1,high,245.2,0,0.0,0.5625,medium
572.9,0.2789,0.304,0.2527,0,high,749.9,1,95.5,0.2446,low
624.9,0.2358,0.5376,0.4444,3,medium,896.1,1,277.9,0.6242,high
114.4,0.4337,0.1024,0.0974,1,critical,197.1,1,52.3,0.3684,medium
474.9,0.3459,0.2859,0.2183,0,low,775.3,0,0.0,0.1782,low
250.5,0.6699,0.4559,0.3301,0,medium,421.6,1,106.7,0.5199,medium
287.4,0.4285,0.4797,0.4432,0,high,320.4,0,0.0,0.3283,low
242.0,0.3283,0.2777,0.0773,0,medium,289.4,1,63.2,0.2956,low
701.5,0.1768,0.3186,0.179,1,critical,867.5,0,0.0,0.4483,medium
277.9,0.0315,0.6886,0.1425,1,medium,318.6,1,65.2,0.3785,medium
221.2,0.3917,0.1276,0.3516,0,medium,341.9,1,82.5,0.375,medium
223.6,0.5874,0.296,0.6354,1,low,367.9,1,97.1,0.4712,medium
239.5,0.2148,0.6501,0.0676,3,critical,279.0,1,139.8,0.5701,medium
148.2,0.0942,0.3781,0.2373,2,critical,219.9,1,104.6,0.5659,medium
219.9,0.1851,0.1531,0.271,1,high,263.1,0,0.0,0.377,medium
322.6,0.1341,0.2248,0.1167,0,medium,393.7,0,0.0,0.1492,low
388.7,0.3022,0.1059,0.2221,1,low,434.0,0,0.0,0.4144,medium
653.7,0.118,0.8022,0.3703,0,critical,881.2,0,0.0,0.5621,medium
349.5,0.4368,0.2455,0.1726,1,medium,489.5,0,0.0,0.3838,medium
219.6,0.1528,0.7055,0.1518,3,medium,253.2,0,0.0,0.6049,high
154.9,0.1678,0.2961,0.2173,0,medium,225.8,1,42.1,0.2436,low
361.9,0.4781,0.2399,0.5653,0,medium,435.3,0,0.0,0.4128,medium
276.9,0.4717,0.2193,0.1129,0,high,337.8,0,0.0,0.3665,medium
282.9,0.1442,0.2874,0.3265,2,medium,315.3,0,0.0,0.58,medium
354.5,0.173,0.5156,0.1432,0,low,402.7,0,0.0,0.218,low
418.9,0.2557,0.3283,0.3596,2,low,466.4,1,139.4,0.3235,low
356.1,0.6854,0.4106,0.4122,1,medium,564.4,0,0.0,0.3977,medium
267.5,0.2479,0.6018,0.2939,1,critical,447.8,0,0.0,0.3783,medium
177.5,0.6097,0.4406,0.474,1,medium,306.2,0,0.0,0.5758,medium
200.7,0.1218,0.3203,0.33,1,high,252.8,0,0.0,0.4091,medium
518.7,0.3297,0.1475,0.3625,2,medium,915.5,1,238.3,0.554,medium
226.9,0.402,0.0275,0.2832,3,medium,348.9,0,0.0,0.4346,medium
124.6,0.3734,0.1054,0.3566,0,medium,216.1,1,46.5,0.2857,low
635.1,0.312,0.534,0.376,1,medium,838.8,1,190.9,0.4602,medium
162.0,0.4545,0.2896,0.2575,0,low,206.0,0,0.0,0.3155,low
305.8,0.5065,0.3991,0.3979,1,medium,497.2,0,0.0,0.4597,medium
411.3,0.266,0.694,0.4231,0,high,563.3,1,140.1,0.4624,medium
299.5,0.4198,0.1527,0.2942,0,low,528.1,0,0.0,0.2948,low
59.7,0.3941,0.4198,0.1238,0,medium,70.2,0,0.0,0.2088,low
385.2,0.1705,0.5787,0.7062,1,critical,580.2,0,0.0,0.4833,medium
707.8,0.7472,0.908,0.2273,0,low,1088.4,1,332.5,0.657,high
498.3,0.1574,0.4956,0.1218,1,high,871.8,1,195.1,0.4637,medium
75.1,0.4878,0.6886,0.382,0,high,93.5,0,0.0,0.4522,medium
1191.2,0.1255,0.3554,0.4816,0,high,1536.8,0,0.0,0.3432,low
126.2,0.2032,0.1617,0.1824,1,low,197.0,0,0.0,0.5118,medium
148.3,0.0464,0.4775,0.0765,1,medium,166.5,0,0.0,0.2926,low
496.8,0.1387,0.3973,0.4302,0,low,882.5,0,0.0,0.4741,medium
401.2,0.2209,0.1407,0.498,4,medium,565.5,1,230.9,0.5834,medium
314.9,0.2445,0.3,0.1068,1,medium,480.5,0,0.0,0.2862,low
206.4,0.4019,0.2382,0.1428,1,medium,275.2,0,0.0,0.4112,medium
709.9,0.1385,0.2779,0.3559,4,low,1040.5,1,375.6,0.6638,high
291.3,0.1691,0.1787,0.4882,1,medium,467.8,0,0.0,0.2997,low
108.0,0.3921,0.6272,0.159,0,low,131.3,1,26.3,0.466,medium
665.8,0.2421,0.1663,0.4166,0,medium,806.4,1,97.5,0.3523,medium
344.7,0.2243,0.4934,0.4369,2,low,600.5,0,0.0,0.5102,medium
616.9,0.1421,0.3388,0.1596,1,medium,934.3,0,0.0,0.4121,medium
433.6,0.1044,0.3802,0.1493,3,medium,722.2,0,0.0,0.428,medium
1414.5,0.0146,0.4488,0.3314,0,medium,2357.6,0,0.0,0.3521,medium
244.3,0.0581,0.4627,0.1679,0,medium,298.4,0,0.0,0.3964,medium
302.0,0.4808,0.1462,0.1299,0,medium,469.2,0,0.0,0.2996,low
477.2,0.4804,0.3981,0.1696,1,low,794.6,0,0.0,0.3575,medium
245.3,0.3103,0.2609,0.1469,2,high,409.5,1,131.4,0.5037,medium
503.6,0.1307,0.1873,0.0295,3,high,738.1,0,0.0,0.412,medium
50.0,0.0399,0.8566,0.2909,1,low,75.8,1,42.3,0.411,medium
285.1,0.4762,0.4426,0.2149,1,medium,451.7,0,0.0,0.4659,medium
279.5,0.1961,0.3595,0.4064,1,medium,309.8,1,89.9,0.3936,medium
273.0,0.4373,0.1963,0.4698,0,low,365.9,0,0.0,0.1177,low
169.0,0.0991,0.186,0.545,0,medium,227.5,0,0.0,0.3013,low
538.6,0.3287,0.5991,0.5673,0,medium,917.5,1,192.9,0.4723,medium
215.3,0.1029,0.4116,0.2311,0,medium,311.3,0,0.0,0.3266,low
340.4,0.1963,0.4173,0.2254,1,low,515.2,0,0.0,0.4409,medium
291.7,0.574,0.1353,0.3386,5,low,404.4,1,244.3,0.8153,critical
413.7,0.2633,0.0621,0.0956,0,high,617.3,0,0.0,0.2205,low
757.6,0.4025,0.4463,0.5237,2,low,915.6,1,269.1,0.5414,medium
339.3,0.1977,0.2298,0.5436,1,medium,522.2,0,0.0,0.4078,medium
516.4,0.6383,0.3568,0.2515,0,high,599.2,1,108.3,0.3095,low
328.4,0.5757,0.3098,0.2901,0,high,482.8,1,96.8,0.5049,medium
215.1,0.214,0.3504,0.3014,2,high,362.1,1,171.8,0.4749,medium
272.6,0.1464,0.6339,0.0788,4,medium,321.6,1,203.7,0.6576,high
248.6,0.1366,0.452,0.4004,0,high,350.4,1,55.3,0.2446,low
432.4,0.2288,0.6319,0.1413,1,high,608.6,0,0.0,0.3977,medium
320.3,0.2997,0.1473,0.0314,2,medium,394.7,1,120.6,0.4218,medium
178.3,0.1812,0.1881,0.3138,0,low,280.1,0,0.0,0.1783,low
258.7,0.3948,0.1798,0.1799,0,medium,450.9,0,0.0,0.1871,low
110.8,0.3967,0.3653,0.3733,1,high,132.0,0,0.0,0.4206,medium
265.1,0.3726,0.8588,0.3348,4,low,301.5,1,220.3,0.7976,high
299.1,0.7261,0.068,0.4481,0,low,332.5,0,0.0,0.2227,low
968.3,0.2396,0.1796,0.215,0,low,1177.2,0,0.0,0.2631,low
718.0,0.1702,0.5922,0.2756,4,medium,1156.2,1,327.5,0.5599,medium
152.6,0.3496,0.0693,0.3189,0,medium,212.2,0,0.0,0.2279,low
340.8,0.0334,0.3805,0.5471,1,medium,407.6,0,0.0,0.4283,medium
344.7,0.2724,0.2347,0.1239,0,critical,440.9,0,0.0,0.2938,low
257.3,0.1147,0.1489,0.2179,0,low,348.5,0,0.0,0.0944,low
268.2,0.5858,0.241,0.3933,0,medium,363.2,1,63.1,0.2281,low
237.4,0.198,0.2446,0.1943,1,medium,416.6,0,0.0,0.3496,low
1009.6,0.102,0.5866,0.2741,0,low,1735.8,0,0.0,0.3152,low
228.0,0.4051,0.2966,0.3156,0,low,260.3,1,38.9,0.3421,low
373.0,0.1661,0.4552,0.2518,1,medium,457.0,1,123.4,0.3693,medium
57.8,0.1694,0.6917,0.2243,0,high,73.9,0,0.0,0.3438,low
510.5,0.5206,0.6435,0.1358,1,high,789.2,0,0.0,0.5334,medium
645.3,0.2258,0.2074,0.0995,0,medium,822.0,1,54.8,0.1557,low
150.8,0.2939,0.4142,0.125,5,high,233.2,0,0.0,0.6453,high
214.3,0.7862,0.3002,0.1041,0,medium,242.2,0,0.0,0.407,medium
400.8,0.2234,0.1685,0.3661,1,low,669.1,0,0.0,0.3817,medium
302.7,0.1391,0.788,0.2484,1,high,414.5,0,0.0,0.4413,medium
404.7,0.1723,0.2374,0.2475,0,low,458.6,0,0.0,0.2569,low
248.0,0.265,0.431,0.1762,0,medium,394.6,0,0.0,0.2532,low
1003.4,0.3299,0.7044,0.1302,1,critical,1392.4,0,0.0,0.5482,medium
193.4,0.3272,0.1183,0.3069,5,medium,254.9,1,166.3,0.6584,high
1719.0,0.2242,0.3654,0.3381,3,medium,2110.4,0,0.0,0.5971,medium
670.0,0.2132,0.1213,0.1169,1,medium,897.4,0,0.0,0.291,low
513.3,0.1237,0.4442,0.4604,0,medium,740.9,0,0.0,0.3829,medium
152.0,0.112,0.4237,0.0258,3,high,189.8,1,101.3,0.5151,medium
539.9,0.3655,0.3345,0.4828,1,medium,667.2,1,135.7,0.4272,medium
442.6,0.1385,0.2938,0.5669,1,medium,570.2,0,0.0,0.4658,medium
75.4,0.37,0.4459,0.0696,0,low,101.7,0,0.0,0.2982,low
119.9,0.2214,0.374,0.4814,3,medium,155.9,0,0.0,0.5691,medium
377.1,0.3648,0.4255,0.0971,1,high,563.0,1,121.2,0.4172,medium
274.1,0.0639,0.2946,0.3493,1,low,449.8,1,101.7,0.3475,low
213.6,0.2919,0.2204,0.6561,0,critical,375.4,0,0.0,0.3325,low
602.6,0.4444,0.5928,0.3355,1,medium,927.8,1,189.6,0.4482,medium
168.3,0.2772,0.3481,0.2014,2,medium,212.2,0,0.0,0.5334,medium
222.3,0.4803,0.3339,0.2763,3,medium,248.1,0,0.0,0.4985,medium
196.3,0.3261,0.2502,0.4813,2,low,262.6,1,98.6,0.5228,medium
416.4,0.0752,0.5328,0.2375,0,critical,637.9,1,99.1,0.3211,low
97.7,0.3015,0.2873,0.1103,3,medium,164.1,1,89.5,0.475,medium
216.3,0.6226,0.2143,0.6647,0,high,267.0,1,76.4,0.4106,medium
97.5,0.1796,0.214,0.4738,2,medium,172.8,0,0.0,0.4639,medium
243.9,0.2611,0.3007,0.3768,0,medium,396.9,1,84.9,0.357,medium
478.2,0.5406,0.2807,0.5932,2,high,782.4,1,255.5,0.6009,high
483.8,0.6864,0.1665,0.3166,1,medium,562.5,1,160.2,0.4887,medium
186.2,0.1112,0.2473,0.3435,0,medium,289.4,1,38.6,0.2592,low
422.7,0.3322,0.5404,0.4595,0,medium,569.1,1,67.6,0.3834,medium
265.0,0.1209,0.4473,0.3013,0,low,324.8,0,0.0,0.2464,low
723.9,0.4726,0.2203,0.3326,0,low,857.8,1,156.3,0.338,low
274.7,0.1354,0.1905,0.5299,0,high,489.1,1,97.9,0.4004,medium
50.0,0.1964,0.5537,0.2685,0,low,75.0,0,0.0,0.3543,medium
534.6,0.393,0.5172,0.2816,0,high,652.9,0,0.0,0.3346,low
221.8,0.2666,0.2933,0.1881,2,medium,355.8,1,115.7,0.4801,medium
250.1,0.3047,0.1445,0.0619,2,low,395.8,1,77.2,0.2265,low
371.8,0.466,0.2717,0.368,0,medium,493.2,1,100.6,0.5039,medium
118.4,0.2227,0.7334,0.1941,0,high,203.6,1,52.7,0.2211,low
313.7,0.1331,0.6051,0.2776,4,medium,496.9,1,227.4,0.7841,high
423.0,0.4319,0.4165,0.2366,4,low,547.7,0,0.0,0.6755,high
378.7,0.8449,0.6801,0.393,2,high,488.1,1,198.0,0.736,high
202.5,0.4278,0.1505,0.386,2,high,254.4,0,0.0,0.4217,medium
569.5,0.3871,0.3831,0.398,0,low,775.4,1,90.1,0.3934,medium
156.3,0.2356,0.4552,0.1364,4,low,239.1,1,168.5,0.5928,medium
199.0,0.2307,0.4368,0.1067,0,high,335.3,0,0.0,0.2948,low
273.6,0.1737,0.5791,0.0463,1,low,388.4,0,0.0,0.3414,low
362.1,0.356,0.7834,0.3355,0,medium,408.0,1,108.7,0.4299,medium
242.0,0.4853,0.2844,0.3783,0,medium,391.6,1,88.8,0.3386,low
664.2,0.2291,0.7315,0.149,0,low,1110.3,1,221.0,0.5026,medium
362.1,0.3999,0.1672,0.2982,4,medium,491.5,1,218.5,0.6736,high
313.9,0.3857,0.5038,0.2308,4,medium,552.6,1,245.8,0.6981,high
353.9,0.4245,0.3016,0.5292,0,medium,400.4,1,92.7,0.3487,low
481.3,0.0893,0.3089,0.3374,3,low,791.9,1,223.1,0.488,medium
349.5,0.1096,0.2505,0.0433,2,high,569.7,0,0.0,0.3563,medium
92.2,0.131,0.5077,0.3832,3,high,156.5,0,0.0,0.4709,medium
606.8,0.1393,0.2217,0.2642,0,medium,1026.8,0,0.0,0.2319,low
323.0,0.29,0.3314,0.34,0,medium,418.4,1,38.6,0.2119,low
466.5,0.6166,0.3785,0.4575,0,medium,535.8,1,135.4,0.4239,medium
229.6,0.1633,0.7497,0.1616,0,medium,366.0,0,0.0,0.505,medium
91.2,0.2985,0.2846,0.25,0,high,121.0,0,0.0,0.2508,low
67.9,0.4249,0.3434,0.3278,3,high,121.5,0,0.0,0.6458,high
161.8,0.2697,0.1181,0.1252,0,high,197.9,0,0.0,0.193,low
418.3,0.1395,0.1054,0.1259,2,medium,492.5,0,0.0,0.5173,medium
694.8,0.4124,0.3644,0.2496,4,medium,915.9,1,341.8,0.6812,high
363.7,0.1912,0.6096,0.0185,3,low,618.1,0,0.0,0.7197,high
150.8,0.0682,0.3394,0.182,1,low,239.5,1,34.1,0.2202,low
179.5,0.5,0.5673,0.181,0,critical,275.4,1,98.4,0.3718,medium
723.8,0.2638,0.1005,0.3593,0,medium,1037.5,0,0.0,0.2607,low
127.5,0.3383,0.2466,0.24,4,high,164.8,0,0.0,0.5575,medium
1171.6,0.4434,0.133,0.1353,5,critical,1301.8,1,506.1,0.8085,critical
1011.7,0.473,0.5878,0.2666,1,medium,1337.0,1,280.0,0.5138,medium
1197.0,0.5219,0.1118,0.1424,2,medium,1928.7,0,0.0,0.5491,medium
382.8,0.5491,0.0291,0.3679,0,high,568.6,0,0.0,0.3494,low
239.4,0.5396,0.3354,0.5308,1,low,281.3,0,0.0,0.3548,medium
376.8,0.2021,0.5811,0.5268,1,critical,423.3,0,0.0,0.5639,medium
539.5,0.7177,0.2022,0.3736,1,medium,836.1,0,0.0,0.4128,medium
195.8,0.1139,0.4152,0.4498,0,high,343.2,1,61.2,0.3821,medium
146.1,0.2697,0.4001,0.1243,2,low,198.9,0,0.0,0.482,medium
248.5,0.4771,0.4545,0.3878,0,low,347.5,0,0.0,0.3743,medium
180.9,0.0533,0.2455,0.2036,5,medium,323.4,1,215.5,0.6117,high
669.5,0.5374,0.569,0.2659,0,medium,772.3,1,174.7,0.5328,medium
200.2,0.2538,0.1274,0.6152,0,low,338.1,0,0.0,0.2453,low
318.0,0.1281,0.3555,0.2856,3,high,485.4,0,0.0,0.4844,medium
566.2,0.033,0.3215,0.2923,1,medium,728.4,0,0.0,0.3512,medium
686.7,0.5015,0.6208,0.378,0,medium,788.2,0,0.0,0.5135,medium
342.3,0.141,0.1531,0.134,3,high,477.5,0,0.0,0.2766,low
383.7,0.3762,0.3559,0.1652,0,medium,589.9,1,116.2,0.3289,low
154.3,0.2281,0.4722,0.3533,0,low,274.2,0,0.0,0.2555,low
581.1,0.2435,0.5525,0.3314,0,high,934.8,0,0.0,0.3931,medium
679.5,0.0801,0.2108,0.4707,0,medium,1221.7,0,0.0,0.1642,low
88.6,0.312,0.3045,0.0894,0,low,112.8,0,0.0,0.0761,low
940.0,0.3309,0.3716,0.1406,0,high,1174.7,1,215.5,0.4355,medium
189.5,0.1531,0.2634,0.3444,0,medium,334.3,0,0.0,0.2569,low
439.9,0.2201,0.1612,0.2901,2,critical,512.4,1,156.2,0.5356,medium
314.3,0.2332,0.3958,0.2935,0,high,433.1,0,0.0,0.2779,low
287.4,0.218,0.4289,0.6334,0,medium,372.0,0,0.0,0.2005,low
261.3,0.3024,0.2431,0.5915,0,medium,441.3,0,0.0,0.2747,low
156.8,0.3178,0.2101,0.0895,0,medium,243.2,0,0.0,0.0554,low
420.1,0.2028,0.2636,0.0572,0,high,548.0,0,0.0,0.3565,medium
248.2,0.2548,0.3108,0.2505,3,critical,347.6,1,141.5,0.5008,medium
127.6,0.0521,0.2876,0.4359,1,low,151.3,1,25.6,0.2874,low
152.5,0.3073,0.4908,0.258,2,high,180.7,1,89.2,0.5583,medium
129.0,0.3596,0.7291,0.2589,2,medium,196.0,0,0.0,0.5412,medium
212.5,0.2308,0.1601,0.248,0,high,364.8,1,72.2,0.2563,low
409.7,0.4657,0.7807,0.2808,0,medium,536.9,1,156.9,0.4881,medium
188.3,0.1233,0.458,0.1133,2,medium,293.2,1,102.4,0.4306,medium
563.4,0.1532,0.4551,0.4994,0,critical,679.9,0,0.0,0.3516,medium
276.6,0.5374,0.1969,0.144,0,critical,363.1,1,87.4,0.3301,low
247.6,0.3761,0.4251,0.4015,0,medium,409.9,1,96.2,0.3913,medium
302.1,0.2446,0.5497,0.2213,2,medium,542.5,1,142.3,0.4417,medium
740.1,0.1535,0.4337,0.1446,2,low,871.9,1,200.9,0.4401,medium
122.6,0.2186,0.3432,0.4069,2,high,189.0,1,89.6,0.3878,medium
877.1,0.2641,0.3064,0.3415,4,high,1174.9,1,431.5,0.8061,critical
557.9,0.1333,0.4459,0.0605,1,medium,906.9,0,0.0,0.4029,medium
294.7,0.2734,0.551,0.4245,0,medium,397.1,0,0.0,0.4766,medium
644.8,0.3767,0.2267,0.2726,3,medium,897.2,0,0.0,0.4299,medium
242.4,0.3662,0.6285,0.1017,1,medium,275.4,0,0.0,0.4511,medium
359.9,0.3714,0.2485,0.3746,4,medium,582.6,1,276.4,0.7558,high
