distance_km,estimated_time_min,weather_risk,traffic_risk,disruption_risk,cost,route_score
322.8,553.5,0.5741,0.4278,0.1645,1187.67,0.8275
809.5,1233.7,0.2493,0.4664,0.1908,1477.59,0.704
617.0,534.9,0.1087,0.508,0.0645,1369.45,0.8527
248.2,337.6,0.3111,0.355,0.2915,637.36,0.7042
560.4,1093.6,0.2843,0.0754,0.0191,1403.79,0.815
710.4,1339.0,0.1817,0.7552,0.0363,2208.21,0.6618
231.3,391.2,0.59,0.1383,0.0842,387.14,0.7887
210.7,240.3,0.2034,0.2787,0.4484,587.44,0.8676
270.0,223.2,0.144,0.1282,0.3417,926.22,0.9065
50.0,67.4,0.3607,0.321,0.2488,86.55,0.894
297.8,372.0,0.1607,0.5704,0.0323,856.14,0.8732
405.2,652.7,0.1778,0.2867,0.3548,1289.39,0.8927
270.7,239.5,0.117,0.1047,0.1078,581.32,0.9415
311.5,594.3,0.2362,0.0945,0.1336,976.16,0.8616
237.4,399.5,0.3839,0.3781,0.2739,722.07,0.8095
60.5,118.8,0.4002,0.5663,0.1908,90.74,0.8314
783.5,1440.4,0.0727,0.4455,0.2118,1350.29,0.7118
189.1,249.0,0.1898,0.6618,0.2804,378.9,0.814
158.8,253.3,0.0556,0.4865,0.3472,573.98,0.8322
633.1,1148.9,0.2933,0.3602,0.2277,1615.87,0.7205
485.5,507.1,0.7245,0.3693,0.1426,1768.7,0.6956
296.2,240.4,0.2802,0.2437,0.0166,451.01,0.8965
419.3,490.2,0.5441,0.5681,0.1372,695.87,0.7308
109.0,144.4,0.2072,0.588,0.0058,406.74,0.9225
231.2,358.3,0.2159,0.1628,0.2583,588.89,0.9288
605.7,676.0,0.2563,0.6829,0.2552,2129.36,0.5666
152.3,202.7,0.1548,0.3382,0.1145,286.02,0.8567
121.7,192.0,0.4213,0.7302,0.1433,321.91,0.745
258.5,462.6,0.089,0.2625,0.0115,559.58,0.847
262.8,281.8,0.5961,0.1729,0.1581,753.74,0.7481
385.0,677.6,0.2103,0.2256,0.0841,777.81,0.8287
93.3,179.7,0.3657,0.505,0.3161,187.18,0.75
50.0,64.6,0.5593,0.167,0.2053,191.41,0.8271
466.3,681.9,0.5567,0.4978,0.0673,914.99,0.7715
114.7,93.1,0.4443,0.4506,0.1029,181.55,0.8077
159.7,263.8,0.3766,0.4566,0.0593,468.42,0.7689
53.1,98.0,0.0802,0.2534,0.1109,173.08,0.9163
500.7,412.6,0.474,0.5102,0.0963,1606.97,0.8113
312.7,566.7,0.6759,0.3681,0.2764,1085.04,0.6725
304.0,297.6,0.3751,0.5294,0.4211,810.2,0.7038
302.6,547.9,0.4256,0.4232,0.2231,924.65,0.732
57.9,83.9,0.8367,0.2638,0.2099,162.17,0.8619
122.8,152.8,0.3393,0.2349,0.1548,278.69,0.8808
178.4,344.1,0.2836,0.6826,0.3737,430.83,0.8337
144.9,222.4,0.2807,0.5597,0.1008,309.85,0.845
202.3,171.3,0.3145,0.4516,0.081,796.76,0.8687
290.7,499.8,0.4547,0.4337,0.3034,733.28,0.8149
495.0,504.3,0.627,0.6058,0.3639,1128.63,0.7138
86.8,165.6,0.3839,0.3934,0.2172,222.3,0.8692
243.2,243.1,0.4102,0.4589,0.0112,811.18,0.8762
402.7,557.8,0.1049,0.3944,0.0969,618.36,0.8975
128.1,182.9,0.2732,0.6298,0.0637,218.17,0.8462
213.8,315.7,0.1903,0.5103,0.0575,457.3,0.7983
339.2,488.4,0.5506,0.5604,0.3255,752.58,0.7467
246.6,327.2,0.066,0.3735,0.2318,602.75,0.8397
392.3,649.4,0.0436,0.6696,0.057,1145.29,0.8195
261.5,258.0,0.188,0.1562,0.0527,408.17,0.8848
196.7,343.2,0.1982,0.4844,0.2338,308.22,0.833
107.7,91.0,0.3088,0.4807,0.0785,345.55,0.8254
290.9,526.7,0.3138,0.1614,0.245,863.06,0.784
262.4,446.1,0.2302,0.4626,0.1374,492.22,0.8785
122.1,214.3,0.2263,0.359,0.0369,229.97,0.8875
367.8,425.3,0.3372,0.4137,0.0847,1228.44,0.7906
594.4,1081.6,0.2261,0.3414,0.2083,1908.4,0.7471
154.2,251.2,0.1417,0.3807,0.1468,294.23,0.8141
147.0,288.5,0.6846,0.0474,0.1998,449.09,0.8171
143.3,118.1,0.3886,0.2772,0.4987,535.97,0.7487
75.6,132.1,0.2102,0.5413,0.3632,229.12,0.7543
995.4,1540.8,0.3131,0.6782,0.0243,1752.5,0.6402
178.7,355.1,0.552,0.3638,0.4894,303.28,0.8012
134.2,178.7,0.2428,0.1451,0.1131,508.94,0.8714
111.2,126.3,0.1852,0.1695,0.2561,280.01,0.9494
186.5,346.1,0.5268,0.6984,0.2993,719.84,0.7585
150.4,179.1,0.2753,0.4477,0.1684,302.98,0.8103
669.6,1100.4,0.367,0.2145,0.2616,2195.76,0.7749
102.1,122.3,0.4646,0.1092,0.3715,228.1,0.8307
83.3,161.3,0.3522,0.1074,0.18,292.42,0.8614
360.1,515.3,0.4519,0.605,0.2798,880.04,0.8223
227.0,268.7,0.1673,0.2165,0.2644,881.52,0.9182
209.3,374.1,0.2871,0.184,0.2731,664.17,0.8364
362.0,316.8,0.4909,0.4051,0.2377,938.95,0.7053
269.3,245.7,0.101,0.4423,0.0982,1002.73,0.8647
236.8,427.2,0.2673,0.2313,0.0117,679.02,0.8851
91.5,108.7,0.2492,0.1862,0.5604,344.79,0.8523
76.1,77.0,0.6785,0.4778,0.3499,257.51,0.7551
149.9,225.5,0.0484,0.4221,0.1252,558.64,0.9021
114.5,126.6,0.1236,0.2484,0.0361,302.23,0.9353
295.4,586.3,0.1482,0.3578,0.3192,688.89,0.7807
69.5,124.0,0.3697,0.3389,0.2181,247.02,0.8521
178.9,334.1,0.1448,0.7538,0.15,310.08,0.8711
216.8,390.3,0.182,0.1078,0.1594,680.44,0.9001
238.0,443.4,0.0054,0.4993,0.1512,385.23,0.789
323.5,390.0,0.1388,0.1597,0.0507,732.03,0.9355
194.7,313.1,0.0755,0.3787,0.0245,671.5,0.9059
153.4,289.6,0.3554,0.2475,0.1057,607.48,0.842
584.7,949.1,0.0991,0.1563,0.4512,984.53,0.7488
195.6,390.5,0.2904,0.1811,0.02,294.38,0.9363
660.8,1214.9,0.6036,0.6479,0.0371,1013.59,0.7158
194.9,172.5,0.3377,0.2489,0.1466,541.69,0.882
241.9,339.2,0.0542,0.528,0.288,660.53,0.8083
222.0,251.1,0.3353,0.2006,0.1433,471.68,0.8258
287.7,532.2,0.2961,0.4601,0.2221,1112.31,0.8037
182.4,351.0,0.1993,0.0384,0.0418,320.47,0.8255
261.7,387.3,0.1758,0.4186,0.1325,868.45,0.8391
714.5,621.4,0.1776,0.1876,0.3157,2691.69,0.8259
509.9,620.0,0.2706,0.3886,0.0657,1433.46,0.8618
512.4,525.8,0.4918,0.5627,0.2178,785.85,0.6845
95.6,137.3,0.3692,0.212,0.1343,334.04,0.898
107.1,212.3,0.1789,0.4136,0.3183,243.49,0.8411
285.0,345.4,0.205,0.4078,0.4021,1129.05,0.8478
419.7,705.4,0.0561,0.3894,0.1871,991.62,0.8083
170.1,305.8,0.5093,0.5944,0.1454,361.04,0.7832
150.2,269.7,0.0783,0.3083,0.1588,323.01,0.9256
649.2,635.8,0.3567,0.4203,0.1741,1618.84,0.7148
395.5,429.1,0.0077,0.3852,0.2161,921.23,0.7988
513.2,548.0,0.399,0.3514,0.2507,1183.18,0.6867
179.6,207.8,0.08,0.4256,0.2136,334.12,0.9456
170.0,145.6,0.3023,0.7494,0.0126,288.08,0.867
475.4,688.1,0.301,0.3857,0.1458,1117.51,0.7653
203.6,343.9,0.1834,0.3389,0.0348,542.53,0.8575
159.6,177.6,0.239,0.1895,0.1073,564.18,0.8497
129.1,202.4,0.2719,0.2902,0.3048,266.47,0.7938
171.1,248.9,0.2887,0.228,0.1254,342.11,0.8973
451.5,414.9,0.1872,0.1647,0.0794,1300.74,0.924
85.0,92.5,0.0362,0.4857,0.1629,206.64,0.9171
380.1,414.2,0.6045,0.4436,0.2127,714.24,0.7736
149.0,206.6,0.1656,0.6437,0.0613,246.2,0.8842
211.2,328.1,0.0385,0.3974,0.3049,840.18,0.805
220.9,256.6,0.2313,0.3082,0.2111,705.52,0.9609
209.7,199.7,0.7442,0.2992,0.0997,518.01,0.6967
200.1,224.8,0.0958,0.6419,0.0317,684.94,0.7386
179.3,152.1,0.3331,0.5623,0.1928,685.61,0.9338
164.0,278.6,0.1725,0.4382,0.1435,518.59,0.8726
616.4,1010.3,0.0935,0.6361,0.0943,997.13,0.7118
249.0,399.6,0.4706,0.5175,0.3466,895.21,0.7521
224.0,345.3,0.1211,0.2629,0.2761,638.11,0.8399
155.8,180.3,0.4257,0.4913,0.2469,566.39,0.749
183.9,172.6,0.1101,0.2176,0.4783,352.73,0.7793
156.2,237.2,0.4564,0.3005,0.2705,469.21,0.7702
418.1,702.0,0.2875,0.341,0.1585,1550.79,0.7362
144.4,256.0,0.1891,0.0711,0.0414,386.41,0.9212
50.8,84.9,0.4136,0.4258,0.2017,154.01,0.8305
254.9,405.4,0.2591,0.4185,0.0683,759.78,0.7958
201.2,360.0,0.2633,0.477,0.131,518.29,0.8465
162.4,278.3,0.1524,0.2432,0.3596,643.22,0.8902
463.2,895.7,0.4184,0.1983,0.1527,1734.36,0.75
50.0,40.4,0.3032,0.4734,0.3237,138.51,0.8399
737.6,719.9,0.0542,0.4708,0.124,2165.29,0.8116
512.0,765.8,0.4473,0.5761,0.0605,1702.7,0.6835
157.6,202.0,0.0972,0.5586,0.3223,302.95,0.8043
178.5,215.7,0.167,0.2022,0.2517,424.45,0.8806
348.3,590.4,0.3225,0.3454,0.3839,839.97,0.7646
354.9,512.0,0.4383,0.5035,0.1271,577.42,0.7963
157.0,224.8,0.2809,0.2508,0.2457,571.72,0.8536
78.9,67.8,0.2059,0.347,0.1794,175.81,0.8866
1074.5,1454.4,0.3365,0.6696,0.2242,3108.52,0.6788
477.8,730.9,0.3973,0.2946,0.3548,1820.63,0.7995
273.1,310.3,0.1005,0.4302,0.3543,649.48,0.6999
276.7,300.7,0.2368,0.3448,0.2464,458.39,0.885
378.0,552.2,0.463,0.3636,0.2498,1182.32,0.7407
411.1,778.7,0.1206,0.5058,0.1106,771.19,0.8877
56.8,53.4,0.0992,0.2559,0.0365,200.34,0.9234
191.4,224.1,0.1645,0.1785,0.0533,759.71,0.9166
178.0,154.8,0.2235,0.6028,0.2444,502.01,0.841
218.5,260.2,0.3067,0.1419,0.1784,757.23,0.8835
419.7,685.7,0.1224,0.1164,0.3039,774.03,0.8273
69.9,82.6,0.4887,0.7147,0.1489,148.14,0.7844
95.2,121.6,0.4541,0.2204,0.1108,287.75,0.8314
151.8,291.9,0.1521,0.4546,0.2535,348.68,0.8571
272.6,331.6,0.4398,0.3332,0.0544,586.57,0.9372
438.1,634.2,0.2468,0.3594,0.2149,1684.14,0.9394
766.6,1472.1,0.2051,0.308,0.3749,1513.8,0.6382
200.2,282.4,0.4841,0.3294,0.1993,774.69,0.7275
437.6,439.4,0.3422,0.2698,0.3355,1604.8,0.8499
402.3,390.9,0.3539,0.3922,0.368,1083.39,0.7177
357.5,671.6,0.3118,0.2622,0.1189,1112.21,0.8615
240.6,448.1,0.4074,0.5298,0.1636,468.66,0.7643
185.0,203.7,0.3709,0.0595,0.1998,689.98,0.92
116.1,179.7,0.066,0.2656,0.1108,456.48,0.9405
110.8,110.8,0.5982,0.6215,0.0538,297.43,0.8867
312.0,336.3,0.2599,0.6072,0.0743,679.6,0.8464
235.5,448.7,0.1694,0.1163,0.1635,745.16,0.9076
182.9,234.5,0.3652,0.4682,0.1873,676.11,0.8322
389.7,409.3,0.1549,0.1586,0.0631,669.63,0.9399
212.7,303.9,0.6881,0.4602,0.4299,454.86,0.7519
129.1,235.2,0.1741,0.0325,0.4453,478.87,0.8391
203.0,365.4,0.3246,0.7277,0.1291,403.14,0.6788
434.6,692.9,0.2752,0.4349,0.0177,1098.02,0.8044
119.5,212.3,0.1659,0.8111,0.128,363.93,0.7915
283.3,491.7,0.3251,0.3565,0.6233,663.33,0.8336
235.4,460.5,0.4795,0.3597,0.0262,838.35,0.7237
143.7,228.0,0.3245,0.0269,0.2563,466.4,0.827
199.3,302.4,0.2263,0.1386,0.104,737.61,0.8995
81.4,153.7,0.0404,0.4346,0.3696,140.63,0.8308
264.2,326.0,0.454,0.3905,0.0658,954.45,0.8477
94.1,131.0,0.4692,0.5545,0.0026,260.92,0.7595
518.4,949.1,0.1032,0.3267,0.4486,944.32,0.8307
229.4,453.1,0.2078,0.2033,0.4588,837.28,0.8504
164.0,214.1,0.2145,0.5568,0.0277,552.12,0.9135
551.4,831.3,0.4443,0.6699,0.0999,1089.3,0.7206
118.8,214.5,0.6452,0.3235,0.1649,356.82,0.7952
145.0,206.2,0.2144,0.5186,0.0686,297.28,0.8862
68.0,87.4,0.4121,0.4556,0.0309,241.69,0.9221
612.0,537.2,0.2705,0.1005,0.0255,1272.42,0.8975
907.8,957.2,0.3328,0.4492,0.1377,2863.53,0.6817
75.8,90.8,0.3082,0.1171,0.0805,202.71,0.973
138.2,177.2,0.1667,0.6339,0.0806,347.89,0.808
256.9,444.9,0.1124,0.4796,0.5387,432.78,0.7512
170.5,170.6,0.2354,0.4062,0.197,323.82,0.8901
239.4,212.3,0.1337,0.6582,0.6245,724.47,0.7957
225.4,339.2,0.1781,0.0684,0.1267,359.99,0.8468
325.5,263.5,0.7526,0.3931,0.1879,822.02,0.6835
124.9,239.4,0.0395,0.6907,0.2864,423.76,0.8639
280.0,310.0,0.2729,0.4818,0.5972,694.47,0.7893
112.0,201.7,0.2505,0.1951,0.0167,227.97,0.9455
183.4,230.3,0.0557,0.6686,0.198,638.97,0.8069
72.5,145.0,0.2909,0.3388,0.6106,150.32,0.7423
184.3,258.4,0.2751,0.8026,0.1209,420.96,0.8413
163.9,320.4,0.1183,0.3791,0.174,623.34,0.8844
473.7,645.4,0.1223,0.3718,0.0804,1750.44,0.8645
234.7,389.0,0.1917,0.3561,0.0995,567.05,0.8903
266.6,233.6,0.6637,0.2371,0.1205,656.57,0.8667
240.9,321.3,0.1973,0.4031,0.0244,938.97,0.8767
55.1,62.0,0.6366,0.0611,0.1759,110.05,0.7991
60.5,105.9,0.2496,0.547,0.0551,125.37,0.8929
195.8,281.7,0.2803,0.4225,0.3124,400.31,0.8288
297.4,466.3,0.3463,0.1375,0.1253,732.37,0.8567
207.6,229.3,0.06,0.2665,0.28,315.23,0.8045
133.6,125.6,0.3315,0.4032,0.1366,276.8,0.8573
206.8,334.3,0.1592,0.6861,0.3392,621.78,0.8111
194.6,259.0,0.3281,0.3747,0.1365,503.41,0.7498
422.1,548.9,0.2135,0.2015,0.1527,1098.13,0.7995
405.9,794.2,0.2893,0.512,0.5178,752.54,0.6651
166.1,156.5,0.4678,0.4252,0.2312,631.76,0.8409
236.3,371.6,0.3838,0.3382,0.097,785.85,0.8157
296.9,259.0,0.0663,0.2458,0.0626,1179.1,0.9164
329.4,534.2,0.4626,0.1972,0.3792,787.57,0.7717
778.1,1145.0,0.2057,0.1896,0.1827,1375.98,0.7982
239.9,401.2,0.0583,0.2447,0.1255,879.79,0.9071
554.5,943.2,0.1053,0.5191,0.01,2102.7,0.8975
108.6,104.1,0.2812,0.3915,0.1461,320.67,0.8259
156.6,176.9,0.1051,0.5858,0.1353,274.99,0.8419
54.9,60.5,0.4636,0.2949,0.1568,139.92,0.8105
272.0,416.1,0.2955,0.484,0.2773,602.12,0.709
385.0,427.4,0.2346,0.2312,0.1325,1444.22,0.8385
50.0,71.0,0.4395,0.7365,0.2686,78.86,0.7641
279.2,371.4,0.3101,0.4038,0.0799,575.34,0.8132
373.5,561.3,0.3326,0.5008,0.0948,1480.58,0.831
358.9,438.5,0.1539,0.646,0.0568,1386.13,0.7871
105.9,202.3,0.1959,0.6285,0.0458,186.27,0.7834
420.4,823.1,0.166,0.4237,0.0339,1049.33,0.7866
246.3,300.7,0.1479,0.2744,0.1238,457.19,0.9048
370.1,702.1,0.2919,0.7817,0.3788,787.37,0.7874
224.1,392.5,0.1401,0.5192,0.055,360.15,0.8125
319.5,342.3,0.1575,0.4069,0.2252,832.61,0.8873
531.9,784.8,0.0935,0.2743,0.0181,1246.64,0.8203
212.1,265.8,0.2522,0.2617,0.0217,553.77,0.9209
298.5,525.7,0.486,0.2474,0.2488,661.53,0.8358
586.9,1099.1,0.4435,0.1809,0.2098,1077.23,0.7968
222.9,344.8,0.223,0.3056,0.1154,601.9,0.8663
111.3,173.2,0.3217,0.1626,0.2374,170.05,0.8186
392.8,654.2,0.4164,0.2567,0.0287,703.78,0.808
668.1,931.4,0.0606,0.4598,0.344,2546.99,0.7096
603.1,823.2,0.2971,0.2471,0.0254,1773.69,0.8111
403.6,595.7,0.2119,0.8113,0.3432,1552.66,0.6543
50.0,89.1,0.2666,0.4719,0.2044,132.06,0.8194
156.8,247.2,0.4103,0.247,0.0211,624.46,0.8409
162.5,158.1,0.2228,0.0718,0.044,636.69,0.9329
252.5,244.5,0.5699,0.3746,0.0639,670.29,0.8507
797.7,1036.3,0.2333,0.2167,0.2965,1888.19,0.7537
114.8,182.7,0.1159,0.5381,0.318,206.43,0.8257
1175.6,1492.2,0.035,0.4993,0.2089,3790.97,0.6273
187.2,235.6,0.1336,0.5163,0.2264,435.11,0.9085
143.0,268.1,0.1271,0.4162,0.0538,563.69,0.8894
442.1,814.4,0.2479,0.2738,0.1497,1633.68,0.7822
467.3,640.6,0.2615,0.3899,0.314,710.19,0.805
385.7,640.9,0.17,0.573,0.0682,1002.51,0.8661
142.8,191.7,0.3765,0.4639,0.237,366.26,0.7216
347.7,529.9,0.4492,0.4366,0.0797,609.83,0.7678
118.7,134.0,0.1489,0.2927,0.2633,295.88,0.8839
140.0,195.6,0.2432,0.349,0.4129,434.48,0.7702
229.0,359.7,0.1699,0.3838,0.1901,549.98,0.8063
137.8,183.3,0.3794,0.4796,0.4421,256.61,0.8332
511.3,874.9,0.2879,0.7443,0.2241,856.34,0.7735
163.2,183.0,0.0784,0.3921,0.2065,556.56,0.9318
209.7,171.0,0.5269,0.1659,0.168,553.15,0.8114
132.1,250.7,0.253,0.311,0.3155,367.43,0.8375
505.9,623.9,0.0329,0.7839,0.2254,967.2,0.8717
153.5,169.2,0.2502,0.1588,0.0739,601.1,0.9199
544.2,746.3,0.7555,0.1302,0.2138,1192.7,0.7524
517.0,568.3,0.0635,0.6126,0.1018,1514.71,0.7603
179.1,300.8,0.0681,0.4104,0.0631,395.45,0.8486
249.8,291.8,0.1369,0.3847,0.6513,662.04,0.7733
175.6,349.5,0.1663,0.4126,0.2075,518.36,0.7374
358.5,405.7,0.5676,0.3283,0.5287,1378.57,0.6817
213.5,263.6,0.2403,0.6797,0.2277,824.28,0.811
182.7,264.2,0.352,0.6008,0.3129,535.03,0.7927
252.7,203.2,0.3502,0.2772,0.3626,779.19,0.8489
80.8,65.1,0.3083,0.1609,0.0955,199.6,0.9824
232.0,250.7,0.4297,0.5143,0.4974,355.1,0.7352
385.6,346.2,0.016,0.13,0.1837,698.64,0.7842
269.5,461.4,0.373,0.43,0.0551,815.94,0.8988
476.4,879.4,0.1365,0.5311,0.0806,1675.62,0.7943
187.9,243.5,0.0845,0.2827,0.3046,559.0,0.9304
177.4,251.9,0.436,0.4001,0.0885,653.45,0.7911
111.9,171.8,0.5315,0.5069,0.2603,425.4,0.7815
184.2,168.3,0.1483,0.8277,0.5665,677.56,0.6451
968.9,1321.3,0.3666,0.2768,0.2959,2602.23,0.6953
296.7,579.0,0.3079,0.0963,0.3549,734.83,0.8418
162.4,170.4,0.2558,0.3627,0.2278,557.06,0.8327
121.0,109.0,0.3114,0.8059,0.5063,413.17,0.7335
79.9,90.8,0.31,0.5073,0.2596,146.6,0.9059
136.8,199.4,0.2871,0.5974,0.112,491.77,0.7829
416.3,766.9,0.2811,0.5122,0.3244,1480.23,0.7694
181.5,222.4,0.028,0.0524,0.3316,378.06,0.9081
125.1,151.9,0.3964,0.4243,0.1016,481.25,0.793
135.1,163.7,0.1509,0.3163,0.0767,467.72,0.9689
385.5,697.5,0.3867,0.4213,0.0727,1375.89,0.7349
231.2,315.1,0.4235,0.6319,0.1697,592.42,0.8282
157.7,188.9,0.3824,0.3466,0.0209,267.4,0.8449
197.2,199.6,0.2484,0.2053,0.1425,779.23,0.8578
1146.1,1089.6,0.2199,0.4227,0.2435,2535.62,0.6394
574.6,1131.4,0.2975,0.406,0.2886,1020.38,0.8161
684.1,946.5,0.4557,0.581,0.3999,1840.25,0.6348
71.8,63.6,0.5191,0.2905,0.1446,242.67,0.8206
220.1,415.5,0.1642,0.2447,0.2146,763.18,0.852
155.8,303.0,0.3657,0.524,0.0337,401.12,0.842
358.1,388.4,0.3827,0.1073,0.3457,1108.37,0.82
513.8,605.9,0.2072,0.1792,0.066,1503.68,0.9357
307.5,600.4,0.3537,0.3273,0.0901,801.85,0.8113
132.9,108.8,0.3614,0.5676,0.1211,271.7,0.8309
154.1,183.2,0.2138,0.3425,0.167,307.49,0.8651
377.8,497.2,0.3693,0.3052,0.5201,1474.05,0.7994
405.1,698.5,0.3234,0.5229,0.1195,933.28,0.7615
270.1,335.2,0.1026,0.1754,0.3653,958.21,0.8029
268.0,323.2,0.5099,0.2222,0.0406,715.44,0.8637
253.4,424.6,0.2702,0.3428,0.1072,942.51,0.7938
295.4,537.4,0.1398,0.5514,0.5728,936.88,0.7623
403.9,368.3,0.1877,0.3162,0.3017,1506.9,0.8062
380.4,369.3,0.4411,0.3838,0.2529,1366.59,0.8108
248.8,396.0,0.3292,0.0573,0.1512,633.44,0.868
236.4,278.3,0.3243,0.4533,0.0944,472.59,0.8363
230.2,368.8,0.2791,0.315,0.1078,524.79,0.8555
141.7,142.9,0.4229,0.3894,0.2677,529.7,0.7891
140.5,247.9,0.5127,0.0737,0.462,557.59,0.8366
358.1,424.6,0.4711,0.1699,0.2732,707.8,0.7667
148.6,178.6,0.3954,0.4269,0.0299,286.07,0.8392
432.6,438.9,0.2875,0.4792,0.1988,1414.29,0.8642
236.1,248.7,0.3894,0.3896,0.0275,632.69,0.778
434.3,659.3,0.169,0.3926,0.103,1392.63,0.7983
382.2,572.5,0.416,0.1047,0.1233,855.66,0.8592
441.4,789.9,0.385,0.3743,0.033,1680.6,0.8257
175.3,272.8,0.1254,0.5557,0.3651,427.97,0.8354
325.8,427.9,0.27,0.4206,0.123,629.07,0.8997
410.1,723.5,0.369,0.3086,0.1001,756.09,0.8452
82.6,67.7,0.1249,0.4392,0.0749,248.01,0.95
805.3,1322.4,0.0693,0.374,0.103,1259.85,0.7918
1195.3,1735.4,0.3253,0.5798,0.3973,2517.89,0.4954
474.9,505.8,0.1534,0.2753,0.3265,1069.77,0.8218
430.1,673.2,0.4116,0.7581,0.2415,1406.94,0.729
369.5,733.1,0.4984,0.3355,0.3091,1218.23,0.7237
195.1,237.2,0.1091,0.542,0.4045,487.87,0.7793
226.5,354.8,0.1838,0.1964,0.2637,663.29,0.8869
480.6,637.9,0.6007,0.4219,0.2606,1579.79,0.7132
123.8,157.4,0.097,0.1817,0.0922,261.86,0.912
116.5,136.1,0.0917,0.3098,0.0995,245.41,0.8747
185.3,199.1,0.1989,0.6238,0.1004,374.41,0.8513
387.4,419.4,0.1258,0.4358,0.1575,1428.7,0.8233
133.5,230.8,0.2599,0.7675,0.2651,428.17,0.8406
209.0,248.4,0.3307,0.3184,0.1081,557.65,0.8838
227.1,326.0,0.2689,0.5929,0.0322,454.94,0.8727
120.5,127.3,0.1725,0.4465,0.2396,425.43,0.876
50.0,52.7,0.3887,0.1854,0.4439,150.9,0.7525
119.3,179.5,0.4332,0.4116,0.1821,407.49,0.7269
293.7,440.4,0.1441,0.7289,0.3912,1014.92,0.7327
343.9,483.6,0.2534,0.3261,0.0109,691.01,0.8382
345.9,564.4,0.5108,0.4507,0.2662,825.56,0.6459
374.9,586.5,0.1862,0.2106,0.1038,1044.08,0.8703
157.8,164.2,0.6203,0.3467,0.1312,352.2,0.853
135.9,117.7,0.0208,0.4119,0.1481,467.88,0.8324
318.2,357.5,0.3798,0.7929,0.2276,1134.6,0.7047
211.0,278.0,0.2794,0.086,0.1361,331.23,0.8809
461.7,484.8,0.0561,0.4117,0.0388,1244.79,0.7771
319.6,440.6,0.5117,0.5904,0.1572,626.58,0.687
601.0,507.3,0.1364,0.6504,0.3313,1041.0,0.7302
176.6,242.4,0.2116,0.4739,0.4162,491.33,0.7838
516.6,631.2,0.4099,0.4426,0.01,1775.44,0.7513
1016.7,1983.4,0.4262,0.3193,0.1811,3093.67,0.6234
254.1,470.6,0.4396,0.526,0.3014,683.73,0.7815
347.1,673.8,0.3996,0.8302,0.1512,763.02,0.6394
127.6,202.9,0.2644,0.5581,0.0112,393.59,0.9287
457.5,899.7,0.2151,0.1387,0.2108,1215.15,0.8185
539.3,554.1,0.0621,0.3192,0.1088,832.78,0.8084
173.1,249.1,0.1677,0.1991,0.4321,377.02,0.8469
368.8,624.0,0.0213,0.6212,0.0275,1094.47,0.8509
297.8,410.6,0.6075,0.6043,0.0655,1076.98,0.7718
321.7,339.9,0.4794,0.5667,0.0572,750.23,0.8228
432.0,684.5,0.17,0.2992,0.2281,1691.47,0.7566
351.9,691.6,0.2074,0.155,0.3631,1166.19,0.8114
222.0,317.0,0.0437,0.4859,0.1878,519.1,0.9168
438.5,481.3,0.1696,0.3711,0.101,1715.85,0.79
532.9,452.2,0.1304,0.2781,0.1187,1019.88,0.8959
166.0,153.6,0.2753,0.4826,0.1104,445.75,1.0
244.4,423.4,0.4002,0.502,0.3203,403.48,0.7739
70.9,98.1,0.1796,0.1437,0.0598,187.35,0.9046
368.2,386.7,0.2779,0.5654,0.0498,1207.33,0.8266
576.0,1055.4,0.1621,0.6196,0.049,2282.41,0.7735
204.4,270.4,0.1553,0.1547,0.1748,624.51,0.9453
268.6,471.5,0.2747,0.5304,0.2674,405.41,0.8042
209.7,372.0,0.1948,0.4073,0.1159,617.27,0.8819
187.0,310.8,0.3461,0.3278,0.0667,288.33,0.739
287.9,566.3,0.1237,0.306,0.4018,727.57,0.8024
141.3,265.2,0.179,0.4798,0.4062,409.78,0.7413
207.5,197.3,0.1718,0.2892,0.0267,452.02,0.9878
129.9,157.5,0.0805,0.5831,0.1491,450.7,0.7744
369.6,718.9,0.6744,0.526,0.1488,613.43,0.7855
289.3,459.0,0.3767,0.4379,0.0159,1037.54,0.8393
180.9,241.1,0.244,0.3452,0.1635,509.35,0.8801
251.1,460.7,0.3028,0.5867,0.1834,927.71,0.8212
209.7,328.5,0.2568,0.0582,0.2894,553.32,0.8395
545.0,678.3,0.1697,0.3453,0.0824,1607.2,0.7656
179.7,202.3,0.1724,0.4876,0.2328,371.7,0.7605
381.7,695.1,0.3058,0.3899,0.2603,1110.21,0.6834
149.4,271.3,0.2942,0.1199,0.1393,387.0,0.875
432.7,822.9,0.3158,0.5083,0.1187,1404.72,0.7125
505.8,880.8,0.3287,0.3005,0.2009,1085.55,0.7536
522.8,534.1,0.1772,0.2977,0.0475,1581.0,0.8991
685.2,867.6,0.6644,0.4994,0.1473,2060.77,0.6711
300.3,358.4,0.5941,0.5261,0.1123,1001.61,0.8825
582.1,645.8,0.1509,0.4489,0.4303,1102.17,0.7187
762.7,1337.6,0.4411,0.1701,0.2389,2761.84,0.6936
111.6,105.9,0.3883,0.2774,0.2591,264.23,0.7402
160.4,220.6,0.3038,0.3836,0.2919,275.0,0.7963
85.9,157.9,0.1927,0.6915,0.1727,218.03,0.8238
514.3,898.4,0.5694,0.4817,0.0936,1240.52,0.6898
85.1,95.4,0.2207,0.5006,0.1957,172.74,0.9689
